1000
4994
25 322
727 172
168 974
923 888
998 154
592 955
504 862
520 939
219 886
272 858
733 95
409 705
69 5
250 405
326 945
73 25
61 250
189 321
229 345
761 409
631 304
247 517
246 89
852 927
583 621
285 960
507 649
234 797
915 851
424 244
802 540
369 943
272 675
342 4
686 636
390 13
65 309
196 32
583 164
143 469
667 259
255 984
439 110
176 639
509 433
640 259
795 199
496 149
226 705
666 938
311 842
179 851
852 148
659 662
412 623
179 706
397 531
609 249
914 476
296 991
277 805
584 984
424 557
728 995
15 359
443 992
664 806
668 624
76 840
382 857
907 20
655 78
784 255
941 593
229 197
35 534
119 622
277 203
418 121
340 686
917 688
468 513
395 498
4 974
74 955
626 682
88 593
333 519
284 698
417 881
570 756
689 445
284 808
186 805
263 844
606 823
133 456
98 660
998 637
810 590
406 355
602 262
606 565
163 565
69 771
449 411
3 428
21 205
779 97
916 629
811 317
225 569
765 291
707 635
350 873
891 16
272 923
459 403
96 924
403 487
458 421
774 230
748 430
268 987
450 187
295 221
289 647
824 322
818 980
863 120
342 17
386 191
549 254
893 636
169 635
674 995
860 199
906 695
788 377
416 925
599 927
49 731
734 925
654 489
294 874
880 167
170 618
463 830
312 146
418 32
740 662
934 185
133 904
227 913
725 612
446 40
838 745
518 21
337 633
820 297
27 937
429 837
190 199
397 566
427 851
438 107
547 936
841 189
920 335
977 798
482 976
637 578
56 32
296 6
190 992
942 298
833 569
677 771
957 171
375 138
41 744
135 162
651 832
952 874
520 44
331 527
686 869
283 586
731 925
709 617
153 45
259 542
600 919
408 773
640 370
385 315
215 358
366 398
71 52
66 877
503 384
743 534
416 6
554 107
258 910
870 466
101 102
213 476
497 477
327 442
888 990
865 980
212 110
308 398
714 264
365 12
785 959
36 972
923 129
841 565
538 453
444 226
676 222
930 206
52 391
209 723
886 522
207 344
385 225
582 456
341 461
207 893
375 434
802 598
410 140
631 363
75 978
469 416
327 682
500 706
786 283
113 922
693 268
567 760
229 232
140 922
192 662
1 754
824 320
628 241
475 544
224 627
675 873
196 607
724 744
750 282
244 618
213 61
47 209
346 287
248 439
60 571
433 18
379 415
956 892
582 822
776 954
721 347
715 124
305 254
428 158
983 950
780 560
179 980
453 99
69 17
738 756
717 904
303 484
968 570
305 770
407 666
207 853
139 10
194 961
257 85
750 752
899 954
576 439
166 402
871 577
725 852
41 195
407 626
982 697
977 317
749 171
933 629
812 555
870 437
332 661
461 992
596 264
753 890
679 945
461 392
58 764
899 853
146 781
45 835
271 871
929 590
211 816
513 959
906 177
400 607
876 870
897 279
631 452
689 85
538 118
366 639
786 157
520 162
271 868
715 183
45 354
191 995
357 637
153 920
793 700
11 436
952 824
807 746
661 312
409 713
217 535
149 646
417 245
496 707
665 442
874 778
128 59
404 792
626 994
894 412
823 425
605 883
11 890
530 914
153 211
369 993
389 598
826 85
466 158
720 351
440 324
852 991
750 60
57 507
962 885
156 725
93 795
188 80
394 172
804 743
481 545
454 363
678 30
330 87
981 946
63 423
478 675
780 505
76 883
351 137
644 651
271 226
180 581
178 258
654 91
29 463
474 5
432 304
81 884
301 706
344 765
555 6
211 388
52 323
858 953
285 741
858 564
824 343
599 219
160 107
36 254
396 624
982 59
884 647
104 510
870 912
827 997
691 261
554 816
709 716
188 283
621 767
509 17
454 603
387 421
21 201
485 178
475 780
896 927
937 705
450 447
26 145
885 783
784 245
497 851
311 937
841 922
386 227
831 470
555 639
963 167
329 534
159 80
518 317
944 865
795 67
366 990
782 681
680 472
257 952
212 542
317 205
161 593
960 32
257 161
826 438
878 826
726 430
387 589
397 349
686 816
533 682
507 126
512 946
857 32
939 420
123 255
389 815
825 882
516 77
828 999
560 796
213 596
424 41
935 44
525 294
39 224
780 868
389 438
887 593
207 685
275 6
339 602
164 766
314 413
77 613
74 348
926 636
849 104
794 783
576 597
13 249
799 936
837 9
693 962
817 656
715 230
415 922
21 748
530 781
478 859
354 187
23 894
950 854
436 983
27 16
646 598
916 337
725 969
810 798
741 19
964 227
518 436
973 873
725 864
5 227
916 708
943 523
214 180
642 952
193 34
553 872
224 147
114 80
774 773
396 787
271 121
233 415
191 928
582 743
466 157
408 8
505 405
41 338
350 121
174 285
90 834
133 439
569 947
331 689
749 152
114 8
715 91
533 805
855 918
887 54
571 778
361 276
350 597
948 762
113 665
48 102
267 556
486 915
200 590
505 734
538 157
642 940
582 681
944 103
678 904
546 89
585 572
395 811
4 461
709 808
797 574
830 607
986 145
938 862
866 380
159 651
400 741
262 426
898 334
583 691
670 945
507 321
611 481
884 833
619 391
141 894
722 880
804 501
777 266
4 499
81 175
86 865
579 648
7 781
403 540
627 903
510 608
385 313
194 243
827 334
618 412
555 591
98 946
429 253
109 413
771 862
312 205
454 526
505 196
508 558
688 769
186 438
29 515
907 166
967 53
367 102
957 323
548 617
234 106
233 813
38 232
422 867
226 880
462 745
384 618
854 590
625 723
42 383
177 486
68 310
711 485
258 237
195 18
11 213
257 150
122 931
113 972
437 503
256 484
709 744
668 987
972 64
124 67
497 115
704 210
886 439
14 223
50 213
836 685
401 249
584 834
224 562
287 555
739 155
184 255
104 877
655 91
325 663
356 353
368 916
672 254
629 27
621 266
415 565
524 89
628 277
33 258
711 142
166 181
989 294
669 539
907 637
343 452
575 859
153 878
47 596
594 588
246 106
513 49
170 174
381 724
931 962
231 405
645 381
482 625
501 966
774 453
896 444
996 134
60 861
139 607
414 987
100 62
547 566
264 434
283 995
200 252
346 619
385 8
648 869
14 429
812 33
339 205
666 671
200 704
899 157
45 206
394 961
497 605
92 559
775 409
936 828
409 125
290 16
503 73
310 851
241 894
228 239
632 309
670 427
379 535
934 40
541 612
464 197
92 306
104 427
506 147
478 581
994 3
190 817
342 227
93 604
916 382
461 451
422 181
988 697
424 451
470 17
200 842
123 469
860 682
493 794
737 784
487 336
786 38
600 4
216 240
416 834
251 914
299 820
435 312
227 769
417 560
709 292
130 523
444 90
447 634
429 641
916 347
302 553
403 203
410 319
378 296
36 388
280 848
933 144
875 913
815 885
86 957
218 423
516 202
458 99
726 103
787 31
105 581
490 672
208 832
153 351
374 965
575 87
836 349
86 365
546 622
127 392
513 371
368 61
633 74
375 220
326 398
609 87
714 102
578 958
488 227
878 318
743 781
273 186
710 182
492 40
234 411
20 46
24 564
640 951
330 326
369 292
458 952
569 315
7 950
83 526
698 668
133 171
865 959
662 19
988 964
156 9
63 660
801 240
596 519
370 264
1000 910
979 632
275 30
299 338
782 983
863 423
470 712
620 960
42 33
491 240
473 464
279 884
488 59
39 961
613 865
339 949
58 846
75 933
665 595
268 342
128 261
81 274
217 206
374 239
730 46
552 145
149 306
662 867
92 135
260 387
779 616
600 587
954 672
491 74
823 526
640 830
645 656
109 442
322 95
396 243
149 321
702 740
580 940
190 993
38 263
739 206
114 315
616 99
738 441
150 364
75 834
547 648
960 984
302 8
677 689
975 942
18 428
538 186
210 125
568 869
791 499
371 62
512 524
26 938
349 523
187 64
720 535
31 580
323 171
810 741
156 679
892 877
284 313
379 321
178 576
891 965
113 373
793 146
371 564
303 372
122 832
311 561
247 843
280 526
397 261
2 235
473 765
101 946
73 843
66 94
197 67
993 413
114 523
176 115
509 188
128 589
710 293
527 798
369 141
61 806
815 903
583 412
273 155
737 439
68 639
556 961
560 144
359 405
997 840
684 846
258 796
350 430
198 96
57 817
747 955
948 622
519 607
790 425
579 926
594 148
470 363
998 46
321 526
483 958
389 754
684 176
629 537
698 345
69 673
496 989
115 210
417 10
602 978
800 405
379 318
88 562
109 647
979 414
233 595
547 288
231 10
888 324
724 288
185 846
737 50
331 870
172 55
880 543
517 992
190 492
937 809
221 270
36 25
552 168
596 360
105 667
876 507
839 103
532 420
996 804
306 172
699 832
218 625
775 550
149 845
472 40
294 67
447 362
448 372
135 294
23 874
593 157
782 713
843 593
915 694
59 309
944 719
207 843
879 999
862 452
799 452
758 436
92 752
77 797
168 770
228 544
686 147
311 829
518 177
195 293
949 360
576 382
211 771
285 652
772 675
981 239
712 531
536 577
150 265
386 697
971 700
632 199
353 291
234 555
459 186
185 506
785 605
187 759
906 30
229 872
563 380
81 413
488 269
563 911
535 947
644 203
184 958
114 893
494 110
951 910
849 905
495 281
676 734
714 892
218 635
704 404
436 946
544 588
668 924
491 613
320 894
356 151
251 789
364 653
548 604
831 712
303 885
327 175
954 322
63 167
660 713
369 43
786 492
820 778
333 35
179 456
275 411
345 531
289 421
301 355
251 200
279 131
14 89
461 107
818 245
915 87
656 40
290 48
982 149
596 723
547 746
549 565
330 927
841 941
501 567
72 156
908 137
580 777
899 514
486 431
669 347
672 64
327 96
15 27
629 281
395 173
994 862
831 699
610 329
215 157
356 292
923 798
538 651
509 658
703 250
841 111
650 738
625 398
308 301
668 587
136 894
985 144
285 482
159 243
773 182
521 706
98 429
931 595
516 296
268 79
426 901
729 499
544 121
354 688
818 801
610 638
345 217
930 145
692 241
50 809
988 480
584 942
314 266
332 470
913 974
449 838
159 65
939 112
968 297
92 193
751 70
341 823
220 6
490 428
930 172
870 118
407 709
795 573
732 880
698 162
356 565
538 763
714 202
482 910
278 794
72 832
119 837
156 75
11 262
38 96
650 614
48 969
788 859
300 281
176 167
152 347
971 361
257 412
231 722
446 562
876 813
996 663
92 420
237 976
150 652
951 87
707 348
788 10
821 106
262 483
783 412
599 132
482 840
370 858
71 921
956 391
663 202
79 828
912 425
586 665
657 4
663 46
440 486
915 46
311 921
306 930
492 320
123 984
57 744
764 956
256 5
489 815
66 323
760 713
765 460
850 411
175 460
479 319
387 869
899 107
49 855
209 120
804 404
539 997
537 202
527 613
727 866
657 78
592 439
122 198
136 903
91 126
527 30
353 241
26 199
833 767
810 610
730 543
225 160
695 391
473 593
330 348
972 158
568 309
295 881
364 612
772 827
333 529
200 978
970 840
234 534
661 169
79 345
911 261
569 508
28 651
342 299
993 623
346 561
956 62
58 485
799 504
928 573
196 958
544 477
678 240
195 193
90 719
870 69
325 662
39 388
642 697
844 53
815 274
497 981
303 926
610 245
369 926
114 559
710 319
397 671
228 676
502 480
943 309
393 594
443 206
794 336
247 191
712 820
215 392
400 708
576 678
711 43
482 638
441 894
459 922
538 293
968 433
555 19
153 283
788 901
330 259
448 124
217 26
754 40
807 293
1 882
343 759
191 835
857 434
42 427
968 658
977 950
446 55
894 3
512 839
540 266
151 182
989 194
860 230
687 297
929 110
725 575
866 97
214 821
516 944
696 995
447 653
56 914
527 965
169 245
653 581
152 827
375 250
5 163
684 989
516 597
59 293
446 598
364 849
623 158
354 82
437 848
625 221
247 570
320 299
213 382
404 880
227 55
934 484
342 848
497 545
886 121
156 849
500 659
231 148
1 696
500 536
514 626
669 867
836 733
325 545
137 157
705 545
177 718
370 555
655 759
33 901
402 63
318 632
378 542
763 321
267 962
904 745
563 23
751 562
57 289
876 142
333 590
242 171
533 256
654 691
73 172
476 192
760 543
285 238
950 324
652 762
384 526
410 99
800 171
489 615
417 676
724 649
23 261
536 829
841 489
447 810
400 431
131 882
62 202
312 12
702 822
571 489
168 256
457 829
341 847
501 809
341 376
630 811
800 596
37 863
717 842
34 3
582 316
863 723
141 604
475 515
986 31
530 747
702 391
902 347
490 442
1000 997
693 893
406 89
362 809
81 126
592 949
907 755
78 903
844 78
248 52
63 74
690 656
98 259
944 249
502 230
211 647
227 569
863 942
402 659
468 990
320 559
833 777
77 630
130 243
140 932
501 830
989 569
328 425
343 288
209 368
554 579
424 601
397 808
262 324
470 107
764 667
790 394
194 425
523 601
3 158
468 143
852 858
674 531
140 336
228 347
478 638
395 298
492 562
951 607
191 586
935 779
217 80
496 509
765 25
204 529
306 338
923 921
975 901
626 903
939 254
57 566
973 959
285 567
864 431
252 607
115 258
311 976
469 134
447 20
816 992
191 999
473 18
30 834
600 433
512 966
122 351
473 898
791 278
443 3
996 511
785 121
996 105
379 787
549 225
552 540
546 350
163 288
919 793
122 396
196 434
132 276
193 733
798 959
429 564
628 472
821 61
682 932
600 460
730 370
337 597
1000 839
605 997
825 779
825 39
854 806
667 719
